og_id,timestamp,machine_id,os,file_path,malware_type,detection_method,scan_type,action_taken,severity,file_size_kb,is_persistent,network_activity
35e7363a-7263-4356-a3df-36b97b93bd32,29-05-2025 10:01,Machine_77,Windows 7,C:/Users/User44/Downloads/file_1975.exe,Backdoor,Sandbox,Full Scan,Blocked,High,1673.57,0,1
02140138-b99c-45be-9617-df871ca36b5e,28-05-2025 10:59,Machine_96,Windows 7,C:/Users/User31/Downloads/file_7287.exe,Spyware,Sandbox,Full Scan,Deleted,Medium,4987.18,0,1
dc757d96-6199-49a1-bb3b-e2ecbaf5f1cc,27-05-2025 13:12,Machine_33,macOS,C:/Users/User18/Downloads/file_2385.js,Worm,Sandbox,Custom Scan,Deleted,Medium,3081.02,1,1
960cb609-3484-495d-bdb7-fb4449e4f6c2,16-05-2025 06:02,Machine_83,Windows 7,C:/Users/User33/Downloads/file_3560.xlsx,Spyware,Sandbox,Full Scan,Ignored,Low,2220.86,0,1
6cc675ac-730f-478d-b944-e87149faac43,14-06-2025 02:47,Machine_96,macOS,C:/Users/User31/Downloads/file_4325.exe,Keylogger,Signature-based,Full Scan,Blocked,Low,404.73,1,0
6db399d5-46e5-41b9-b31e-98819675d9b8,15-06-2025 16:27,Machine_40,Windows 10,C:/Users/User47/Downloads/file_1986.exe,Adware,Behavioral,Full Scan,Deleted,High,4636.45,1,0
1e759b5e-a698-4142-9821-77a0dd866372,22-06-2025 07:30,Machine_67,Windows 11,C:/Users/User41/Downloads/file_8763.scr,Backdoor,Sandbox,Full Scan,Ignored,Low,674.66,1,1
dc189677-c5c3-430a-bbe5-7951f77d31a0,21-05-2025 18:54,Machine_37,Windows 7,C:/Users/User8/Downloads/file_4166.scr,Ransomware,Signature-based,Quick Scan,Deleted,Critical,4093.16,1,1
4bcbf6f3-8e1c-4999-ad30-ae65a47da4c9,27-05-2025 13:23,Machine_73,Windows 11,C:/Users/User43/Downloads/file_7167.scr,Rootkit,Sandbox,Quick Scan,Blocked,High,3809.4,1,1
c4913a1a-d3a6-4f08-ac02-a15907353f77,11-05-2025 08:20,Machine_30,Windows 7,C:/Users/User38/Downloads/file_9358.docx,Backdoor,Behavioral,Custom Scan,Ignored,High,1188.13,1,0
652690ac-914d-4599-9133-77a6e89e30d4,27-05-2025 14:14,Machine_88,Windows 10,C:/Users/User38/Downloads/file_5292.scr,Trojan,Behavioral,Full Scan,Ignored,Critical,4328.7,1,0
edd34e06-f8fc-4ea6-ba0d-a92964aad04e,11-05-2025 02:01,Machine_9,Linux,C:/Users/User47/Downloads/file_8675.bat,Adware,Sandbox,Quick Scan,Ignored,Medium,2559.66,1,0
0d18003f-4818-4ba6-b6b7-00eb1f0fa733,29-06-2025 10:26,Machine_58,Windows 10,C:/Users/User23/Downloads/file_9482.docx,Ransomware,Behavioral,Quick Scan,Quarantined,Medium,4115.73,1,0
e44d8ee0-e749-4851-aa07-785c9169fd5b,02-07-2025 07:31,Machine_41,Windows 7,C:/Users/User18/Downloads/file_3895.xlsx,Trojan,Heuristic,Custom Scan,Ignored,Low,1511.21,1,1
fc016660-d40f-4bd6-b81c-c7111548902e,03-07-2025 04:09,Machine_82,Linux,C:/Users/User3/Downloads/file_9835.scr,Keylogger,Heuristic,Full Scan,Deleted,Critical,831.96,1,1
b79c18d1-b9ca-4a45-a0c0-0929d22ba0f1,20-05-2025 01:24,Machine_15,Windows 7,C:/Users/User29/Downloads/file_8472.docx,Backdoor,Signature-based,Full Scan,Blocked,Low,4195.29,1,0
40cff26f-572c-4826-a8f2-02733ed4f6fb,16-05-2025 07:24,Machine_95,macOS,C:/Users/User14/Downloads/file_7194.scr,Worm,Heuristic,Custom Scan,Blocked,Medium,319.97,0,0
79154aa9-9b9e-4366-979d-4883ec48cf01,17-05-2025 07:37,Machine_73,Windows 10,C:/Users/User26/Downloads/file_7965.bat,Worm,Sandbox,Quick Scan,Ignored,Critical,3088.56,1,1
e975bc9e-ef20-4133-803d-049134a74286,17-06-2025 04:25,Machine_23,Windows 10,C:/Users/User33/Downloads/file_3271.pdf,Ransomware,Sandbox,Custom Scan,Deleted,Medium,1291.88,1,1
111a6018-d798-452a-b252-aab8b24650b2,21-06-2025 17:10,Machine_6,macOS,C:/Users/User7/Downloads/file_7429.scr,Worm,Behavioral,Custom Scan,Ignored,Critical,3050.37,1,1
3af119cc-64b0-4f41-9f0b-0e54ac9df03f,01-07-2025 02:46,Machine_48,Windows 11,C:/Users/User13/Downloads/file_6168.pdf,Trojan,Signature-based,Custom Scan,Deleted,High,3793.53,0,1
52673bea-2479-43a3-95f8-c7d7cbecef0e,02-06-2025 05:19,Machine_33,Windows 7,C:/Users/User18/Downloads/file_3106.xlsx,Backdoor,Signature-based,Quick Scan,Ignored,High,2591.88,0,0
7b58b5fd-701d-44a2-b505-393bc47b27ec,16-05-2025 10:17,Machine_72,Windows 10,C:/Users/User37/Downloads/file_6459.dll,Backdoor,Signature-based,Custom Scan,Quarantined,Critical,4115.07,1,1
a0581106-c0be-4699-a50b-bfd646643b46,24-06-2025 20:11,Machine_84,macOS,C:/Users/User43/Downloads/file_4234.dll,Spyware,Signature-based,Full Scan,Ignored,High,1222.72,0,0
c77c4fc6-5627-4a4c-a3fc-98b482e4f332,17-06-2025 20:38,Machine_38,Windows 11,C:/Users/User23/Downloads/file_6282.exe,Spyware,Behavioral,Quick Scan,Deleted,Medium,4077.68,0,0
f78164ee-ca18-42d8-8e01-4aaf13bd830c,19-05-2025 17:33,Machine_21,Windows 7,C:/Users/User20/Downloads/file_7610.scr,Rootkit,Signature-based,Full Scan,Ignored,Critical,2358.77,0,0
0739ce69-bb8b-47fe-b05d-36776e4e3352,25-06-2025 14:41,Machine_1,Windows 7,C:/Users/User28/Downloads/file_9730.pdf,Rootkit,Heuristic,Quick Scan,Quarantined,Low,4495.36,0,1
56d34ae6-39e4-43f8-84cc-c93b4d44a8ca,08-06-2025 18:28,Machine_48,macOS,C:/Users/User13/Downloads/file_7488.scr,Spyware,Sandbox,Custom Scan,Blocked,Medium,2099.69,1,1
a23d0c57-7338-46f4-9e2b-e1c7aa345bb0,09-06-2025 01:01,Machine_75,Linux,C:/Users/User8/Downloads/file_1497.bat,Spyware,Heuristic,Full Scan,Blocked,Medium,2824.86,0,1
4084f2b2-5a55-41f1-b5d1-6130eda37925,12-05-2025 05:38,Machine_36,Windows 11,C:/Users/User38/Downloads/file_5825.pdf,Adware,Signature-based,Quick Scan,Deleted,High,2237.26,0,1
190ccdc1-07ad-43af-af6d-6742c4795752,14-05-2025 20:49,Machine_56,Linux,C:/Users/User43/Downloads/file_8918.pdf,Trojan,Heuristic,Custom Scan,Blocked,Medium,4374.89,0,0
f5364f14-d583-4b75-9f7f-55796363685b,11-05-2025 19:09,Machine_28,Linux,C:/Users/User10/Downloads/file_9278.docx,Trojan,Signature-based,Full Scan,Quarantined,High,3110.28,1,1
675ddb45-7095-4847-904a-15cdea61dc72,20-06-2025 08:12,Machine_11,macOS,C:/Users/User36/Downloads/file_1997.bat,Trojan,Heuristic,Quick Scan,Ignored,Low,35.63,1,1
744723b1-800e-479c-bd05-b92a056a5697,19-06-2025 18:44,Machine_67,Windows 10,C:/Users/User6/Downloads/file_4286.dll,Ransomware,Heuristic,Quick Scan,Blocked,Low,4579.01,1,1
d5f066ed-5057-4375-a239-c7a44f269006,29-05-2025 00:46,Machine_24,Windows 10,C:/Users/User48/Downloads/file_2764.dll,Rootkit,Behavioral,Custom Scan,Ignored,Medium,2891.74,1,0
07e8c1af-fc19-45de-b02c-1d40fd68e10c,15-06-2025 18:57,Machine_80,Windows 10,C:/Users/User39/Downloads/file_2088.docx,Keylogger,Behavioral,Quick Scan,Blocked,Critical,1588.39,0,0
911252de-0fa6-4164-8edd-8e6988cc5a49,14-06-2025 18:56,Machine_74,Windows 7,C:/Users/User35/Downloads/file_4342.bat,Trojan,Signature-based,Quick Scan,Blocked,Low,541.54,0,1
204de480-a6f3-4eab-a53d-e0748a812f1b,31-05-2025 00:55,Machine_95,macOS,C:/Users/User2/Downloads/file_7307.xlsx,Spyware,Behavioral,Full Scan,Deleted,High,4474.82,1,0
f14c1505-d59a-4906-b8f3-e4a26ebf20ee,22-05-2025 05:49,Machine_8,Windows 10,C:/Users/User38/Downloads/file_7783.exe,Worm,Behavioral,Quick Scan,Ignored,Medium,4021.45,0,1
a9268023-7371-4161-bf87-bb3c9aa52e07,31-05-2025 09:39,Machine_23,Windows 7,C:/Users/User28/Downloads/file_3830.xlsx,Trojan,Behavioral,Custom Scan,Blocked,Low,1327.32,1,1
7877cbed-3220-4586-897a-bb3178a5776b,10-06-2025 07:57,Machine_46,Windows 10,C:/Users/User44/Downloads/file_7627.docx,Adware,Behavioral,Quick Scan,Ignored,Critical,3784.81,1,0
cc95df85-d798-46d5-8d8b-6cc7e791a090,17-05-2025 19:41,Machine_82,Linux,C:/Users/User14/Downloads/file_7055.docx,Worm,Signature-based,Quick Scan,Quarantined,Critical,4072.54,1,1
6b94a144-275b-4488-8c85-d96a1eb170d5,21-06-2025 18:41,Machine_88,Windows 10,C:/Users/User40/Downloads/file_6902.pdf,Worm,Behavioral,Custom Scan,Blocked,Low,1309.5,0,1
c0c0a985-e559-4f7d-bf17-63b18c3c7633,24-05-2025 00:29,Machine_76,Windows 10,C:/Users/User3/Downloads/file_9434.pdf,Rootkit,Behavioral,Full Scan,Deleted,Low,962.68,0,0
64dc6c4c-5c0d-40d9-b41c-8489a553c491,22-06-2025 21:41,Machine_61,Windows 11,C:/Users/User49/Downloads/file_2352.pdf,Trojan,Behavioral,Custom Scan,Blocked,High,2599.21,0,0
743d39bc-b699-4198-9dac-e2f05d26c876,23-06-2025 08:41,Machine_33,Linux,C:/Users/User30/Downloads/file_2272.docx,Ransomware,Signature-based,Custom Scan,Ignored,Low,4621.38,0,1
e736b5a6-7faf-4f98-b3ee-2795d23a5938,15-05-2025 13:30,Machine_96,Windows 10,C:/Users/User36/Downloads/file_2654.docx,Keylogger,Signature-based,Full Scan,Quarantined,Low,190.83,1,1
8d670df9-03f1-494f-825f-8a3c966d8403,08-06-2025 13:21,Machine_94,Windows 10,C:/Users/User47/Downloads/file_3214.docx,Ransomware,Signature-based,Quick Scan,Ignored,High,831.24,1,0
46bdb555-7744-4118-b1c8-15b171a82806,04-07-2025 13:17,Machine_50,Windows 11,C:/Users/User21/Downloads/file_6916.bat,Worm,Behavioral,Full Scan,Quarantined,Medium,3317.5,1,0
fe263eb1-0a96-4b12-8a6e-927c7d67675c,16-05-2025 02:00,Machine_8,Linux,C:/Users/User13/Downloads/file_3116.dll,Rootkit,Heuristic,Custom Scan,Ignored,Low,2483.78,1,0
272bc4bc-2677-4234-a072-28b8071c16c4,20-05-2025 17:54,Machine_13,Windows 7,C:/Users/User33/Downloads/file_4836.pdf,Ransomware,Signature-based,Custom Scan,Blocked,High,4640.75,0,1
b29fda68-65a2-41be-af93-a225bb445623,17-05-2025 10:00,Machine_17,Windows 10,C:/Users/User25/Downloads/file_7765.xlsx,Worm,Signature-based,Quick Scan,Quarantined,Low,827.66,0,0
cd824ec9-95dc-4a14-a4fd-da759d9f4445,12-05-2025 05:26,Machine_16,macOS,C:/Users/User30/Downloads/file_7251.js,Rootkit,Sandbox,Custom Scan,Blocked,Medium,937.87,0,1
61c96125-6891-4afe-a67c-191549e28fe7,28-06-2025 00:35,Machine_40,Windows 10,C:/Users/User19/Downloads/file_4946.xlsx,Ransomware,Sandbox,Quick Scan,Deleted,Low,3751.08,1,0
3baeb6eb-28d8-4a78-8d66-ca78c766ef00,09-06-2025 11:09,Machine_26,Linux,C:/Users/User44/Downloads/file_1223.js,Rootkit,Signature-based,Custom Scan,Ignored,Medium,2625.92,0,1
07fc9221-d9c8-43de-a5f9-05041ddd7750,01-07-2025 18:12,Machine_30,macOS,C:/Users/User10/Downloads/file_6428.scr,Backdoor,Heuristic,Quick Scan,Quarantined,Critical,929.2,1,0
bf42eabc-cd80-43bb-98ac-eb542c40a3a3,14-05-2025 21:27,Machine_48,Linux,C:/Users/User6/Downloads/file_6731.scr,Worm,Behavioral,Full Scan,Ignored,Low,2761.29,1,1
39a5ec7f-bb3d-4334-9c44-44e57cbca2dc,26-05-2025 06:13,Machine_80,macOS,C:/Users/User17/Downloads/file_5043.js,Adware,Heuristic,Quick Scan,Blocked,Medium,645.43,1,0
8091cd7d-014b-45bd-b2a7-59634d4fb836,04-06-2025 16:18,Machine_100,Linux,C:/Users/User31/Downloads/file_3811.exe,Adware,Signature-based,Quick Scan,Quarantined,Critical,4944.98,1,1
5b335c1d-0675-483a-b822-6c6446078101,20-05-2025 07:51,Machine_84,Windows 11,C:/Users/User47/Downloads/file_5304.pdf,Trojan,Behavioral,Custom Scan,Ignored,Critical,2580.89,0,0
84cb3f13-c047-47dd-9cb3-386302500e2b,20-05-2025 08:36,Machine_38,Windows 7,C:/Users/User49/Downloads/file_7221.pdf,Rootkit,Heuristic,Quick Scan,Deleted,Low,4419.14,1,0
4cbc1dc2-fcbb-4461-abc3-910a3bf68ae1,31-05-2025 07:43,Machine_3,Windows 10,C:/Users/User8/Downloads/file_2853.docx,Worm,Behavioral,Full Scan,Ignored,High,928.64,1,0
b830c43d-4645-4f17-a9b3-41db63bf3841,24-06-2025 03:27,Machine_83,macOS,C:/Users/User33/Downloads/file_1455.js,Rootkit,Heuristic,Custom Scan,Deleted,Critical,4829.07,0,0
c60fcbf3-7edb-4966-a033-d6caab1009e0,20-06-2025 11:57,Machine_7,Windows 7,C:/Users/User37/Downloads/file_8641.bat,Backdoor,Sandbox,Custom Scan,Deleted,High,2017.21,1,1
e6d1f8f7-c4eb-4222-94b0-43e1c56061bf,17-05-2025 13:25,Machine_9,Windows 11,C:/Users/User23/Downloads/file_1252.scr,Keylogger,Behavioral,Custom Scan,Blocked,Critical,843.62,1,1
e8edabe8-7360-4b26-816d-1b3a717a6328,28-05-2025 10:43,Machine_28,Linux,C:/Users/User27/Downloads/file_9290.exe,Trojan,Sandbox,Quick Scan,Quarantined,High,2498.02,0,1
fb0e1aac-08c1-46c0-95fc-319720e13c2f,27-05-2025 20:47,Machine_17,Windows 10,C:/Users/User7/Downloads/file_2082.pdf,Backdoor,Signature-based,Custom Scan,Ignored,Medium,647.29,1,0
cce66402-77fe-4232-9742-def52ab0bb1e,01-06-2025 20:41,Machine_84,Windows 11,C:/Users/User14/Downloads/file_2404.xlsx,Spyware,Heuristic,Quick Scan,Blocked,Low,2159.75,1,1
b25f290c-0586-4bb6-b2b8-844b369c50a4,08-06-2025 20:17,Machine_87,Windows 7,C:/Users/User27/Downloads/file_8971.exe,Backdoor,Signature-based,Quick Scan,Ignored,Low,3960.08,0,1
82ac88e6-afad-4ec7-be4a-332845733950,26-06-2025 23:18,Machine_70,macOS,C:/Users/User9/Downloads/file_4930.exe,Spyware,Sandbox,Quick Scan,Ignored,High,4679.23,1,0
fb251572-fece-422d-ba3e-20ab705ff3f7,27-05-2025 15:32,Machine_52,Windows 7,C:/Users/User9/Downloads/file_4444.bat,Adware,Behavioral,Full Scan,Ignored,Critical,3705.13,0,1
78c02013-4628-420f-872a-a6b858054807,16-05-2025 17:13,Machine_36,macOS,C:/Users/User42/Downloads/file_9140.js,Trojan,Signature-based,Full Scan,Blocked,Low,342.16,1,1
27535554-bb36-45ea-aea1-49c1273e7fc6,08-06-2025 18:54,Machine_36,Windows 10,C:/Users/User4/Downloads/file_3558.scr,Ransomware,Behavioral,Quick Scan,Ignored,High,4686.25,1,0
024c7817-95c6-4240-ab2e-b92d9cc2b63c,18-06-2025 10:04,Machine_50,macOS,C:/Users/User4/Downloads/file_5695.xlsx,Keylogger,Sandbox,Quick Scan,Quarantined,Low,2038.55,0,1
928b18c3-5292-4156-b2a2-cd7cf9339f0c,21-06-2025 18:30,Machine_83,Windows 11,C:/Users/User19/Downloads/file_8297.scr,Ransomware,Sandbox,Full Scan,Ignored,High,3502.8,1,0
ed3a5f8b-5bad-4f32-a4ba-5b82cb82fd41,02-06-2025 12:43,Machine_83,Windows 10,C:/Users/User41/Downloads/file_9462.dll,Rootkit,Sandbox,Full Scan,Ignored,High,608.94,0,1
2765252a-68e3-49f5-9194-41b9ad505703,05-06-2025 22:07,Machine_81,Windows 7,C:/Users/User22/Downloads/file_8179.scr,Trojan,Sandbox,Custom Scan,Quarantined,Critical,4467.72,0,1
ee1f7745-749f-4ec2-bd92-9deb16c36d5e,15-06-2025 05:48,Machine_44,Windows 11,C:/Users/User2/Downloads/file_1322.dll,Backdoor,Heuristic,Quick Scan,Ignored,Low,761.01,0,1
06355e1a-3c74-4b5d-9fe4-858fa69498f6,27-05-2025 00:44,Machine_14,Windows 11,C:/Users/User37/Downloads/file_6855.bat,Backdoor,Heuristic,Full Scan,Quarantined,High,1833.31,0,1
9c7108ce-6087-45a5-8512-f4cba0d451a3,20-05-2025 03:44,Machine_64,macOS,C:/Users/User19/Downloads/file_9712.js,Keylogger,Behavioral,Quick Scan,Blocked,High,4563.11,1,0
28471839-cb92-431c-b21f-4495d37506ae,21-06-2025 12:04,Machine_40,Windows 11,C:/Users/User33/Downloads/file_3215.pdf,Trojan,Heuristic,Quick Scan,Quarantined,High,368.86,1,1
dccbb0cb-de39-462d-a56c-f7e8a10eeeff,04-07-2025 10:08,Machine_52,Windows 10,C:/Users/User30/Downloads/file_3653.bat,Rootkit,Heuristic,Custom Scan,Quarantined,Low,3622.28,1,1
0990cdca-543b-4632-b743-40966aa5c22b,14-05-2025 13:44,Machine_80,macOS,C:/Users/User29/Downloads/file_4799.scr,Adware,Behavioral,Quick Scan,Quarantined,Medium,4956.62,0,1
4783a4cc-4c89-435e-9e93-21a22b507285,16-06-2025 20:07,Machine_93,Linux,C:/Users/User13/Downloads/file_3938.exe,Rootkit,Signature-based,Full Scan,Ignored,Low,1987.82,1,0
ae284ad3-538b-4fe7-9b08-2b05232f1a72,11-06-2025 14:29,Machine_70,Linux,C:/Users/User17/Downloads/file_5465.js,Adware,Heuristic,Full Scan,Ignored,High,365.59,0,0
b6da2dca-700e-44ad-bfa4-545a751c24b4,26-05-2025 13:37,Machine_5,Linux,C:/Users/User37/Downloads/file_7148.scr,Keylogger,Signature-based,Full Scan,Quarantined,Critical,723.19,0,0
fdd9bac6-6972-46ac-bc54-f1f24fc25744,14-06-2025 04:51,Machine_16,macOS,C:/Users/User21/Downloads/file_3041.bat,Backdoor,Heuristic,Custom Scan,Blocked,Low,1689.93,1,1
c31a477a-06ff-415a-9f18-6d1031939780,01-06-2025 18:05,Machine_11,Windows 7,C:/Users/User44/Downloads/file_4470.xlsx,Adware,Heuristic,Quick Scan,Blocked,Low,4510.9,0,0
d8003b26-7a67-44db-b7e6-c9fab588c00c,14-05-2025 09:26,Machine_59,macOS,C:/Users/User11/Downloads/file_3719.pdf,Backdoor,Behavioral,Custom Scan,Ignored,Medium,3670.69,1,1
9a9ec822-44ac-46df-91c5-dab388e9d019,25-05-2025 23:03,Machine_70,macOS,C:/Users/User3/Downloads/file_2344.scr,Keylogger,Sandbox,Custom Scan,Blocked,Medium,4528.27,0,0
539be609-e74d-4a16-a47c-2119a2d73d27,20-05-2025 01:56,Machine_9,Windows 11,C:/Users/User3/Downloads/file_6735.pdf,Adware,Heuristic,Custom Scan,Deleted,High,4619.53,0,0
81d2806f-0695-41a0-b8a4-3c195f147ee0,30-05-2025 10:12,Machine_60,macOS,C:/Users/User22/Downloads/file_1724.xlsx,Ransomware,Signature-based,Full Scan,Deleted,Medium,1323.41,1,1
00705db7-5eb9-4a6a-8434-40e9e22dfa5d,18-06-2025 18:48,Machine_5,Windows 7,C:/Users/User8/Downloads/file_3774.bat,Worm,Sandbox,Custom Scan,Ignored,High,3156.85,0,1
46620524-635f-4371-bb9f-aaaff7de9948,03-06-2025 01:01,Machine_26,Linux,C:/Users/User37/Downloads/file_8681.exe,Adware,Signature-based,Full Scan,Blocked,Low,3707.61,0,1
236a2305-5d5c-4cac-b197-5557e2126e60,24-06-2025 23:31,Machine_86,macOS,C:/Users/User5/Downloads/file_1826.pdf,Keylogger,Behavioral,Full Scan,Ignored,Low,2937.07,0,1
77117e5e-ca13-4440-bf17-6fe751977f45,29-05-2025 06:19,Machine_63,macOS,C:/Users/User3/Downloads/file_3735.bat,Backdoor,Signature-based,Full Scan,Quarantined,Medium,1610.33,0,0
d27f1ab9-e1df-4e66-abb5-8880008a8636,22-06-2025 19:08,Machine_24,Windows 7,C:/Users/User26/Downloads/file_5399.js,Keylogger,Signature-based,Full Scan,Ignored,Low,429.71,0,1
fc865d67-1581-4815-adbb-e08205e7f3bc,10-06-2025 02:10,Machine_97,macOS,C:/Users/User47/Downloads/file_4855.pdf,Adware,Sandbox,Full Scan,Quarantined,Low,389.3,1,1
3bafc897-1edd-43fa-ba88-fd0c4827a919,21-05-2025 01:45,Machine_24,Windows 7,C:/Users/User39/Downloads/file_3807.scr,Adware,Signature-based,Full Scan,Ignored,Medium,3814.99,0,0
5017e33e-37fb-4ee7-96a0-71aef2f85908,12-06-2025 19:15,Machine_32,Linux,C:/Users/User17/Downloads/file_2158.scr,Rootkit,Sandbox,Full Scan,Quarantined,Critical,2029.05,1,0
013c0916-1375-4ae5-ad85-822a330330be,25-05-2025 12:32,Machine_86,Windows 7,C:/Users/User24/Downloads/file_9532.docx,Keylogger,Sandbox,Quick Scan,Blocked,Medium,1178.32,1,0
27451ed9-5fef-435e-9ec7-d60415beddae,28-06-2025 21:11,Machine_26,Windows 11,C:/Users/User31/Downloads/file_9376.docx,Keylogger,Signature-based,Full Scan,Deleted,Critical,2076.17,1,1
9e629921-d388-451e-975b-2d0c0738457c,29-06-2025 06:14,Machine_4,Linux,C:/Users/User2/Downloads/file_8886.js,Keylogger,Behavioral,Quick Scan,Quarantined,Low,252.06,0,1
97c3cb31-a340-4981-9744-feeafbbee64b,14-06-2025 09:34,Machine_2,Linux,C:/Users/User13/Downloads/file_7703.exe,Ransomware,Sandbox,Quick Scan,Deleted,Low,1178.14,0,1
79b0d884-2f2a-4af9-9809-e811d3d16c8d,18-05-2025 10:42,Machine_34,Windows 11,C:/Users/User44/Downloads/file_2826.docx,Backdoor,Behavioral,Full Scan,Deleted,Critical,4140.03,0,0
bb145df6-6602-4ba0-b7a8-992790d611a4,23-05-2025 23:15,Machine_88,macOS,C:/Users/User47/Downloads/file_9246.xlsx,Rootkit,Behavioral,Quick Scan,Blocked,Critical,3708.43,0,0
37b94e5c-5974-4c27-86e1-2016b898bd32,02-06-2025 22:29,Machine_51,Linux,C:/Users/User33/Downloads/file_4510.pdf,Ransomware,Signature-based,Custom Scan,Blocked,Medium,3992.04,0,1
1bfea3ad-5645-43b0-96bb-03b62fe749eb,27-06-2025 18:32,Machine_14,macOS,C:/Users/User5/Downloads/file_9211.exe,Trojan,Signature-based,Full Scan,Quarantined,Medium,1159.47,0,1
33f851f7-6685-4539-8ed4-4600bc77eb52,24-05-2025 05:35,Machine_35,Windows 7,C:/Users/User22/Downloads/file_3081.pdf,Backdoor,Behavioral,Custom Scan,Ignored,Medium,1951.59,0,0
8cbafebe-8d3b-4f91-9830-d48df7b01d68,26-06-2025 00:40,Machine_23,Windows 11,C:/Users/User10/Downloads/file_2669.js,Rootkit,Heuristic,Quick Scan,Ignored,Low,3886.83,1,0
0beeeb3a-0480-45d7-bf50-7b4c317b5f8e,28-05-2025 01:11,Machine_73,macOS,C:/Users/User17/Downloads/file_6922.dll,Worm,Sandbox,Full Scan,Quarantined,Critical,26.05,1,0
4ac2cab2-f610-41d8-99c2-a37a7d7d5216,07-06-2025 18:07,Machine_76,Windows 7,C:/Users/User7/Downloads/file_4682.docx,Keylogger,Sandbox,Custom Scan,Quarantined,High,4140.57,1,0
6c9cd059-6f22-46dc-b9e5-845f440a1c68,04-07-2025 19:45,Machine_52,macOS,C:/Users/User48/Downloads/file_5994.scr,Worm,Signature-based,Custom Scan,Quarantined,Medium,4563.27,0,0
0ea4bb9a-fc9c-4662-9753-68516486731c,23-06-2025 00:40,Machine_20,Windows 11,C:/Users/User48/Downloads/file_2944.dll,Ransomware,Sandbox,Full Scan,Ignored,Low,3877.52,0,1
109da616-4c2e-47f7-9f8f-11a822d160d0,28-06-2025 09:05,Machine_44,Windows 10,C:/Users/User25/Downloads/file_8505.bat,Rootkit,Behavioral,Custom Scan,Quarantined,Critical,4990.95,1,1
e7e266ed-935a-4f09-93a2-bef2718df92f,18-06-2025 09:59,Machine_8,Windows 11,C:/Users/User9/Downloads/file_4232.bat,Ransomware,Behavioral,Custom Scan,Ignored,Low,4238.49,0,1
5fc82ded-791b-4279-83f1-13557b2472fb,10-05-2025 10:33,Machine_95,Windows 7,C:/Users/User13/Downloads/file_5127.pdf,Ransomware,Signature-based,Full Scan,Deleted,Critical,991.67,1,1
a70c4c4b-3089-47af-b786-b60c373a4889,24-06-2025 13:43,Machine_98,Windows 7,C:/Users/User46/Downloads/file_5479.pdf,Adware,Heuristic,Quick Scan,Deleted,High,660.29,0,1
4477dc16-6a31-43ed-9be5-05ba0aa95d29,28-05-2025 14:55,Machine_66,Windows 10,C:/Users/User43/Downloads/file_1462.docx,Ransomware,Sandbox,Quick Scan,Quarantined,Critical,1636.68,0,0
02f4de08-88da-4723-8ac5-3ef3ef12120e,14-06-2025 11:20,Machine_70,Windows 11,C:/Users/User47/Downloads/file_6356.exe,Spyware,Heuristic,Quick Scan,Blocked,Low,126.86,1,0
b370091e-206a-4a03-8a44-8f9b80d9352c,10-06-2025 07:46,Machine_12,Windows 11,C:/Users/User21/Downloads/file_7987.docx,Ransomware,Heuristic,Quick Scan,Blocked,Low,3029.2,0,1
512867c8-fea4-4a39-9ae9-ea7a6cea6215,01-06-2025 08:28,Machine_26,Windows 7,C:/Users/User17/Downloads/file_8311.dll,Rootkit,Behavioral,Quick Scan,Deleted,Medium,1621.62,0,1
b7a957e2-c599-492e-84d8-ea1c4c3a7788,18-06-2025 19:45,Machine_70,Linux,C:/Users/User10/Downloads/file_3410.exe,Keylogger,Heuristic,Custom Scan,Ignored,High,3863.62,0,0
fe3df5f4-0a91-4250-ac25-8a80b84339d4,28-06-2025 17:33,Machine_39,Windows 7,C:/Users/User30/Downloads/file_2941.bat,Worm,Signature-based,Full Scan,Deleted,High,4707.45,0,0
f82699da-7aa4-42ab-abce-b6165ee71649,08-06-2025 08:43,Machine_42,Windows 11,C:/Users/User47/Downloads/file_7852.js,Worm,Heuristic,Quick Scan,Blocked,Low,3934.53,1,1
0db51998-29e3-4565-beea-46612af58f5d,07-06-2025 05:34,Machine_50,Windows 10,C:/Users/User28/Downloads/file_2646.bat,Trojan,Behavioral,Full Scan,Deleted,Medium,2266.11,0,1
86bd39e2-a3ff-4c40-be95-6622b0ba8f73,02-06-2025 00:04,Machine_49,macOS,C:/Users/User6/Downloads/file_3081.scr,Ransomware,Sandbox,Quick Scan,Blocked,High,4816.49,0,0
d95273ab-6d2e-4dc6-b8bc-fc68258a9709,20-05-2025 11:41,Machine_59,Linux,C:/Users/User50/Downloads/file_5957.exe,Keylogger,Sandbox,Quick Scan,Blocked,Critical,4929.85,0,1
2f7f4f5d-74a4-4f07-a466-5f5d33ff489c,18-05-2025 15:33,Machine_71,macOS,C:/Users/User11/Downloads/file_4201.dll,Worm,Sandbox,Full Scan,Blocked,High,3718.23,1,1
70a5fe2a-f349-48ca-a68c-0f0d15b8b2fd,26-06-2025 17:02,Machine_34,Windows 10,C:/Users/User50/Downloads/file_2917.pdf,Rootkit,Behavioral,Quick Scan,Quarantined,Critical,4872.62,1,0
9ea70369-09d1-44f3-9020-bf2909473a5d,04-06-2025 07:00,Machine_51,Windows 10,C:/Users/User28/Downloads/file_2838.xlsx,Spyware,Behavioral,Quick Scan,Deleted,Critical,632.87,1,1
